ID_WOHNORT_NEW,ID_PERSON_NEW,ID_PERSON,POSTLEITZAHL,GEMEINDENAME,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
9574_WOHNORT_1,9574,Kunz_Heinrich_1842__,,Regensberg,8,5,1899,19,5,1902
9575_WOHNORT_1,9575,Kunz_Julius_1860__,,Steinmaur,20,5,1902,28,5,1905
9576_WOHNORT_1,9576,Widmer_Franz_1847__,,Steinmaur,29,5,1905,28,5,1911
9583_WOHNORT_1,9583,Dübendorfer_Hans_1878__,,Riedthof-Regensdorf,29,5,1911,13,5,1923
9584_WOHNORT_1,9584,Cornaz_Jean-Luc_1959_07_01,8185,Winkel,,,,,,
9590_WOHNORT_1,9590,Schüepp_Jacques_1858__,,Dielsdorf,20,5,1902,24,5,1908
9597_WOHNORT_1,9597,Dändliker_Gustav_1886__,,Thalwil,13,5,1929,8,5,1932
9601_WOHNORT_1,9601,Fischer_Eduard_1859__,,Rheinau,8,5,1899,25,4,1901
9606_WOHNORT_1,9606,Gross_Arnold_1859__,,Uitikon,8,5,1899,18,7,1901
9612_WOHNORT_1,9612,Streuli_Gottlieb_1880__,,Horgen,23,7,1917,15,2,1926
9612_WOHNORT_2,9612,Streuli_Gottlieb_1880__,8824 (Schönenberg (ZH)) ,Schönenberg,21,5,1928,28,4,1935
9612_WOHNORT_3,9612,Streuli_Gottlieb_1880__,,Schönenberg,29,4,1935,2,4,1939
9624_WOHNORT_1,9624,Sutter_Jakob_1866__,,Zürich-Aussersihl,8,5,1899,10,3,1901
9630_WOHNORT_1,9630,Meier_Albert_1869__,,Zürich 8,25,5,1914,22,7,1917
9646_WOHNORT_1,9646,Hafner-Tobler_Emil_1846__,,Zürich 1,15,5,1893,24,5,1914
9646_WOHNORT_2,9646,Hafner-Tobler_Emil_1846__,,Zürich 7,25,5,1914,22,7,1917
9675_WOHNORT_1,9675,Bruppacher_Hermann_1838__,,Zürich (Unterstrass),15,5,1893,3,5,1896
9678_WOHNORT_1,9678,Kern_Jakob_1856__,,Zürich (Oberstrass),8,5,1899,19,5,1902
9678_WOHNORT_2,9678,Kern_Jakob_1856__,,Zürich (Unterstrass),4,5,1896,7,5,1899
9697_WOHNORT_1,9697,Zuppinger-Spitzer_Johann_Friedrich_1848__,,Zürich (Riesbach),15,5,1893,24,5,1914
9697_WOHNORT_2,9697,Zuppinger-Spitzer_Johann_Friedrich_1848__,,Zürich,25,5,1914,22,7,1917
9697_WOHNORT_3,9697,Zuppinger-Spitzer_Johann_Friedrich_1848__,8008 (Zürich) ,Zürich,23,7,1917,18,5,1920
9697_WOHNORT_4,9697,Zuppinger-Spitzer_Johann_Friedrich_1848__,8008 (Zürich) ,Zürich,19,5,1920,13,8,1922
9708_WOHNORT_1,9708,Huber_Eduard_1845__,,Mettmenstetten,15,5,1893,19,5,1902
9710_WOHNORT_1,9710,Funk_Rudolf_1842__,,Ottenbach,4,5,1896,28,5,1911
9731_WOHNORT_1,9731,Hiestand_August_1844__,,Richterswil,4,5,1896,7,5,1899
9742_WOHNORT_1,9742,Brändli_Jakob_1854__,,Wädenswil,4,5,1896,22,7,1917
9760_WOHNORT_1,9760,Hotz_Johannes_1855__,,Oberrieden,15,5,1893,28,5,1905
9762_WOHNORT_1,9762,Huber_Karl_1848__,,Langnau am Albis,15,5,1893,7,5,1899
9771_WOHNORT_1,9771,Walder_Robert_1843__,,Oetwil am See,15,5,1893,24,5,1908
9803_WOHNORT_1,9803,Hotz_Robert_1849__,,Bubikon,15,5,1893,24,5,1914
9809_WOHNORT_1,9809,Heusser_Lukas_1842__,,Seegräben,15,5,1893,28,5,1911
9825_WOHNORT_1,9825,Schaufelberger_Jakob_1860__,,Wald,4,5,1896,28,5,1905
9826_WOHNORT_1,9826,Kunz-Brunner_Friedrich_1852__,,Wald,4,5,1896,19,5,1902
9834_WOHNORT_1,9834,Brunner_Emanuel_1836__,,Maur,8,5,1899,15,5,1909
9834_WOHNORT_2,9834,Brunner_Emanuel_1836__,,Mönchaltorf,4,5,1896,7,5,1899
9868_WOHNORT_1,9868,Bachofen-Braschler_Rudolf_1866__,,Uster,25,5,1914,22,7,1917
9868_WOHNORT_2,9868,Bachofen-Braschler_Rudolf_1866__,,Uster,14,5,1923,16,5,1926
9870_WOHNORT_1,9870,Moos_Robert_1857__,,Weisslingen,8,5,1899,24,5,1908
9873_WOHNORT_1,9873,Winkler_Edwin_1860__,,Russikon,29,5,1911,22,7,1917
9876_WOHNORT_1,9876,Greuter_Jakob_1856__,,Dübendorf,29,5,1905,22,7,1917
9879_WOHNORT_1,9879,Weber_Heinrich_1849__,,Rikon-Illnau,8,5,1899,28,5,1911
9905_WOHNORT_1,9905,Dändliker_Heinrich_1851__,,Winterthur,29,5,1905,24,5,1908
9908_WOHNORT_1,9908,Wachter_Kaspar_1855__,,Winterthur,29,5,1905,28,5,1911
9918_WOHNORT_1,9918,Müller_Jakob_1861__,,Winterthur,8,5,1899,19,5,1902
9920_WOHNORT_1,9920,Kessler_Jakob_1867__,,Räterschen,20,5,1902,24,5,1908
9921_WOHNORT_1,9921,Peter_Bernhard_1866__,,Wiesendangen,25,5,1908,18,5,1920
9923_WOHNORT_1,9923,Jung_Ernst_1871__,,Winterthur,29,5,1911,22,7,1917
9924_WOHNORT_1,9924,Spörri_Engelbert_1857__,,Winterthur,29,5,1911,22,7,1917
9930_WOHNORT_1,9930,Schär_Rudolf_1856__,,Winterthur,29,5,1911,22,7,1917
9937_WOHNORT_1,9937,Nötzli_Emil_1869__,8405 (Winterthur) ,Seen,29,5,1905,13,5,1923
9940_WOHNORT_1,9940,Ott_Jakob_1862__,,Kollbrunn,8,5,1899,16,5,1926
9941_WOHNORT_1,9941,Krauer_Rudolf_1851__,,Oberhofen-Turbenthal,25,5,1914,16,5,1926
9948_WOHNORT_1,9948,Meier_Paul_1863__,,Wülflingen,20,5,1902,30,5,1904
9948_WOHNORT_2,9948,Meier_Paul_1863__,,Wülflingen,23,7,1917,18,5,1920
9950_WOHNORT_1,9950,Erb_Jakob_1858__,,Wülflingen,20,5,1902,8,5,1932
9951_WOHNORT_1,9951,Peter_Paul_1876__,,Wülflingen,29,5,1905,16,8,1909
9953_WOHNORT_1,9953,Schuler_Wilhelm_1862__,,Winterthur,29,5,1905,22,7,1917
9955_WOHNORT_1,9955,Frei_Heinrich_1857__,,Veltheim,25,5,1908,2,10,1918
9956_WOHNORT_1,9956,Fehr_Karl_1868__,,Töss,25,5,1908,22,7,1917
9963_WOHNORT_1,9963,Egli_Hermann_1867__,,Rüti (ZH),23,7,1917,18,5,1920
9969_WOHNORT_1,9969,Bantli_Arnold_1877__,,Dübendorf,17,5,1926,2,4,1939
9969_WOHNORT_2,9969,Bantli_Arnold_1877__,,Dübendorf,25,5,1914,22,7,1917
9982_WOHNORT_1,9982,Möschinger_Johann___,,Albisrieden,24,1,1916,22,7,1917
9988_WOHNORT_1,9988,Vollenweider_Heinrich_1874__,,Oberrieden,23,7,1917,6,1,1920
9989_WOHNORT_1,9989,Kölliker_Oskar_1866__,,Thalwil,29,5,1911,22,7,1917
9990_WOHNORT_1,9990,Schäppi_Alwin_1862__,,Oberrieden,29,5,1905,12,2,1915
9996_WOHNORT_1,9996,Moos_Albert_1868__,8426 (Lufingen) ,Lufingen,27,1,1916,24,3,1920
9997_WOHNORT_1,9997,Brätschger_Johannes_1842__,,Freienstein,8,5,1899,27,1,1916
10003_WOHNORT_1,10003,Strehler-Hess_Emil_1853__,,Wald,20,5,1902,22,7,1917
10006_WOHNORT_1,10006,Hüppy_Johann_1881__,8003 (Zürich) ,Zürich,25,5,1914,22,7,1917
10028_WOHNORT_1,10028,Schoch_Adolf_1860__,,Fischenthal,4,5,1896,21,4,1913
10029_WOHNORT_1,10029,Bockhorn_Rudolf_1856__,,Seegräben,25,5,1914,13,5,1923
10084_WOHNORT_1,10084,Zwingli_Jakob_1862__,8353 (Elgg) ,Elgg,4,5,1896,18,5,1920
10085_WOHNORT_1,10085,Kupper_Heinrich_1852__,,Elgg,4,5,1896,19,5,1902
10089_WOHNORT_1,10089,Möller_Jakob_1861__,,Winterthur,4,5,1896,7,5,1899
10105_WOHNORT_1,10105,Reimann_Konrad_1840__,,Veltheim,15,5,1893,24,5,1908
10110_WOHNORT_1,10110,Bosshard_Eduard_1859__,,Pfungen,15,5,1893,7,5,1899
10120_WOHNORT_1,10120,Zuber_Johann_Ulrich_1857__,,Rudolfingen,4,5,1896,28,5,1911
10126_WOHNORT_1,10126,Schneiter_Friedrich_1841__,,Feuerthalen,15,5,1893,3,5,1896
10137_WOHNORT_1,10137,Neukomm_Albert_1851__,,Rafz,15,5,1893,7,5,1899
10139_WOHNORT_1,10139,Heller_Emil_1860__,,Eglisau,4,5,1896,22,7,1917
10143_WOHNORT_1,10143,Boller_Adolf_1852__,,Egg,5,4,1902,24,5,1914
10154_WOHNORT_1,10154,Rüegg_Jakob_1838__,,Lufingen,15,5,1893,7,8,1899
10173_WOHNORT_1,10173,Harlacher_Heinrich_1838__,,Schöfflisdorf,15,5,1893,19,5,1902
10196_WOHNORT_3,10196,Hägi_Ernst_1884__,,Affoltern a.A.,29,4,1935,2,4,1939
10196_WOHNORT_2,10196,Hägi_Ernst_1884__,,Affoltern a.A.,23,7,1917,28,2,1935
10196_WOHNORT_1,10196,Hägi_Ernst_1884__,,Ürzlikon-Kappel am Albis,15,7,1913,22,7,1917
10204_WOHNORT_1,10204,Bürchler_Hermann_1878__,,Altstetten,20,1,1913,13,5,1923
10208_WOHNORT_1,10208,Schmid_Konrad_1873__,,Zürich,25,5,1908,9,1,1911
10209_WOHNORT_1,10209,Schurter_Johannes_1857__,,Zürich,25,5,1908,24,5,1914
10220_WOHNORT_1,10220,Weber_August_1867__,,Dietikon,19,4,1910,24,5,1914
10224_WOHNORT_1,10224,Maurer_Friedrich___,,Buchs,17,1,1910,28,5,1911
10225_WOHNORT_1,10225,Meyer-Rusca_Johannes_1851_03_26,,Seeb-Winkel,1,6,1910,16,5,1926
10227_WOHNORT_1,10227,Weber-Boller_Heinrich_1862__,,Uster,29,5,1911,24,5,1914
10232_WOHNORT_1,10232,Nydegger_Fritz_1878__,,Zürich,20,3,1910,24,5,1914
10234_WOHNORT_1,10234,Bucher_Heinrich_1863__,,Zürich,29,5,1905,28,5,1911
10236_WOHNORT_1,10236,Gattiker-Leuthold_Jakob_1841__,,Richterswil,4,5,1896,28,5,1911
10237_WOHNORT_1,10237,Ringger_Jakob_1857__,,Langnau a.A.,21,2,1910,29,11,1921
10243_WOHNORT_2,10243,Peter_Eduard_1854__,,Hegi (Oberwinterthur),29,5,1911,22,7,1917
10243_WOHNORT_1,10243,Peter_Eduard_1854__,,Hegi (Oberwinterthur),15,5,1893,7,5,1899
10247_WOHNORT_1,10247,Koch_Josef___,,Schlieren,24,1,1910,28,5,1911
10251_WOHNORT_1,10251,Zellweger_Emil_1856__,,Zürich 1,5,11,1906,28,5,1911
10255_WOHNORT_1,10255,Dändliker_Johann_Heinrich_1846__,,Hombrechtikon,4,5,1896,23,10,1905
10257_WOHNORT_1,10257,Kunz-Bär_Carl_1854__,,Winterthur,19,6,1899,27,2,1906
10259_WOHNORT_1,10259,Müller-Künzli_Jakob_1866__,,Zürich (Höngg),29,5,1905,15,6,1906
10260_WOHNORT_1,10260,Zweifel_Paul_1872__,,Zürich (Höngg),25,5,1908,19,4,1910
10275_WOHNORT_1,10275,Keller_Johannes_1858__,,Zürich,25,5,1908,22,7,1917
10285_WOHNORT_1,10285,Manz-Schäppi_Karl_1856_01_21,8001 (Zürich) ,Zürich,23,7,1906,14,11,1917
10286_WOHNORT_2,10286,Zuppiger_Wilhelm_1858__,,Thalwil,23,7,1917,18,5,1920
10286_WOHNORT_1,10286,Zuppiger_Wilhelm_1858__,,Thalwil,18,9,1906,28,5,1911
10295_WOHNORT_1,10295,Gallmann_J._Ulrich_1865__,,Kemptthal (Lindau),11,3,1907,23,9,1911
10296_WOHNORT_1,10296,Angst_Heinrich_1855__,,Wil (ZH),24,5,1908,24,5,1914
10308_WOHNORT_1,10308,Fridöri_Heinrich_1861__,,Zürich,20,5,1902,24,5,1908
10308_WOHNORT_2,10308,Fridöri_Heinrich_1861__,,Zürich,1,1,1904,1,1,1904
10312_WOHNORT_1,10312,Asper_Heinrich_1833_11_22,,Zürich-Wollishofen,15,5,1893,25,3,1903
10347_WOHNORT_1,10347,Nauer_Jakob_1852__,,Weiach,24,11,1902,28,5,1911
10348_WOHNORT_1,10348,Meier_Rudolf_1860__,,Regensdorf,2,3,1903,22,7,1917
10349_WOHNORT_1,10349,Tobler_Max_1876_06_03,,Zürich,19,9,1904,19,9,1910
10351_WOHNORT_1,10351,Schnetzler_Heinrich_1864__,,Zürich-Aussersihl,20,5,1902,28,5,1905
10353_WOHNORT_1,10353,Girsberger_Konrad_1851__,,Ossingen,5,10,1903,28,5,1911
10354_WOHNORT_1,10354,Krebs_Friedrich_1869__,,Töss,29,5,1905,18,5,1920
10358_WOHNORT_1,10358,Schindler-Huber_Dietrich_1856__,,Zürich,30,5,1904,24,5,1914
10360_WOHNORT_1,10360,Staub_Friedrich_1856__,,Hirzel,7,9,1903,24,5,1908
10362_WOHNORT_1,10362,Bommeli_Rudolf_1859__,,Zürich-Aussersihl,15,5,1899,19,5,1902
10363_WOHNORT_1,10363,Steiner_Johann_Jakob_1855__,,Seen,4,5,1896,28,5,1905
10365_WOHNORT_1,10365,Schleuss_Johann_Friedrich_1850__,,Neftenbach,29,5,1905,22,7,1917
10370_WOHNORT_1,10370,Benz_Johannes_1858__,,Weiningen,28,12,1903,22,7,1917
10371_WOHNORT_1,10371,Huber_Rudolf___,,Zürich,30,5,1904,28,5,1905
10372_WOHNORT_1,10372,Lüde_Alexius_1860__,,Zürich,20,5,1902,22,7,1917
10376_WOHNORT_1,10376,Ganz_Jean_1859__,,Zürich-Aussersihl,26,1,1900,28,5,1905
10379_WOHNORT_1,10379,Weber_Julius_1853__,,Schlieren,4,5,1896,19,5,1902
10385_WOHNORT_1,10385,Dändliker_Gustav_1862__,,Ludretikon (Thalwil),23,4,1901,28,5,1905
10385_WOHNORT_2,10385,Dändliker_Gustav_1862__,,Thalwil,25,5,1914,22,7,1917
10389_WOHNORT_1,10389,Rubli_Jakob_1853__,,Flurlingen,19,8,1901,22,7,1917
10394_WOHNORT_1,10394,Schmid_Jakob_1864__,,Thalheim an der Thur,28,1,1901,13,5,1923
10397_WOHNORT_1,10397,Bockhorn_Fritz_1871__,,Albisrieden,21,10,1901,14,8,1904
10400_WOHNORT_1,10400,Streuli_Gottlieb_1850__,,Schönenberg (ZH),13,11,1899,28,5,1911
10403_WOHNORT_1,10403,Spillmann_Emil_1871__,,Hedingen,22,5,1902,28,5,1911
10405_WOHNORT_1,10405,Heusser_Wilhelm_1853__,,Gossau (ZH),23,4,1901,1,4,1939
10406_WOHNORT_1,10406,Kunz_Gottfried_1863__,,Uetikon am See,,7,1899,24,5,1908
10419_WOHNORT_2,10419,Fähndrich_Moritz_1865__,,Zürich-Aussersihl,20,5,1902,28,5,1905
10419_WOHNORT_3,10419,Fähndrich_Moritz_1865__,,Zürich,23,7,1917,28,4,1919
10419_WOHNORT_1,10419,Fähndrich_Moritz_1865__,,Zürich-Wiedikon,28,12,1896,19,5,1902
10429_WOHNORT_1,10429,Hardmeyer-Jenny_Johann_Jakob_1826__,,Zürich,23,5,1881,26,5,1890
10470_WOHNORT_1,10470,Schenkel_Hermann_1847__,,Aussersihl,15,2,1886,26,5,1890
10478_WOHNORT_1,10478,Müller_Konrad___,,Uitikon,14,6,1869,16,6,1872
10480_WOHNORT_1,10480,Peter_Jakob_Christoph___,,Dietikon,14,6,1869,22,5,1881
10483_WOHNORT_1,10483,Spillmann_Heinrich___,,Oberurdorf,17,6,1872,13,6,1875
10491_WOHNORT_1,10491,Grossmann_Heinrich_1824__,,Höngg,17,6,1872,22,5,1887
10496_WOHNORT_1,10496,Krebser_August___,,Zürich,14,6,1869,16,6,1872
10527_WOHNORT_1,10527,Manz_Adolf_1858__,,Meilen,20,6,1898,19,5,1902
10539_WOHNORT_1,10539,Landolt_Hermann_1852__,,Kleinandelfingen,8,5,1899,6,6,1903
10544_WOHNORT_1,10544,Leemann_Heinrich_1861__,,Töss,21,3,1898,24,5,1908
10545_WOHNORT_1,10545,Leemann_Heinrich_1856_04_,,Flaach,20,2,1899,7,5,1899
10557_WOHNORT_1,10557,Frey_Emil_1856__,8001 (Zürich) ,Zürich,15,5,1893,10,2,1895
10568_WOHNORT_1,10568,Hirzel_Arnold_1859__,,Wetzikon (ZH),29,5,1905,24,5,1908
10570_WOHNORT_1,10570,Hirzel_Alfred_1872__,,Wetzikon,29,3,1915,22,7,1917
10572_WOHNORT_1,10572,Büeler_Heinrich_1845__,,Wetzikon,27,11,1893,2,3,1899
10576_WOHNORT_2,10576,Huber_Albert_1863__,,Küsnacht,8,5,1899,28,5,1905
10576_WOHNORT_1,10576,Huber_Albert_1863__,,Zürich (Hottingen),12,3,1894,7,5,1899
10576_WOHNORT_3,10576,Huber_Albert_1863__,,Zürich,29,5,1905,21,8,1913
10580_WOHNORT_1,10580,Ringger_Johann_1834__,,Hausen,16,4,1894,24,5,1908
10583_WOHNORT_1,10583,Fischer-Erni_Johannes_1840__,,Wallisellen,16,4,1894,10,12,1906
10596_WOHNORT_1,10596,Kunz_Albert_1847__,,Wädenswil,15,5,1893,12,11,1894
10605_WOHNORT_1,10605,Klauser_Gustav_1845__,8001 (Zürich) ,Zürich,27,5,1895,19,5,1902
10610_WOHNORT_1,10610,Rüegg_Heinrich_1867__,,Pfäffikon,,,1867,,,1867
10610_WOHNORT_2,10610,Rüegg_Heinrich_1867__,,Zürich (Unterstrass),4,5,1896,7,5,1899
10610_WOHNORT_3,10610,Rüegg_Heinrich_1867__,,Zürich (Oberstrass),27,5,1895,19,5,1902
10610_WOHNORT_4,10610,Rüegg_Heinrich_1867__,,Winterthur,9,5,1902,28,4,1935
10613_WOHNORT_1,10613,Büeler_Heinrich_1837__,,Erlenbach,27,5,1895,31,7,1907
10618_WOHNORT_1,10618,Schlumpf_Heinrich_1846__,,Mönchaltorf,18,11,1895,28,5,1911
10632_WOHNORT_1,10632,Hablützel_Heinrich_1859__,,Benken (ZH),15,5,1893,18,5,1920
10643_WOHNORT_1,10643,Tanner_Heinrich___,,Seebach,17,6,1872,11,6,1878
10649_WOHNORT_1,10649,Steffen_Heinrich_1833__,,Seebach,12,6,1878,26,5,1890
10651_WOHNORT_1,10651,Müller_Konrad_1824__,,Unterstrass,23,5,1881,22,5,1887
10659_WOHNORT_1,10659,Bruppacher_Heinrich___,,Fluntern,14,6,1869,16,6,1872
10692_WOHNORT_1,10692,Leemann-Wirz_Jakob___,,Riesbach,12,6,1878,22,5,1881
10696_WOHNORT_1,10696,Werdmüller_Johann_Jakob___,,Hirslanden,23,5,1881,8,6,1884
10697_WOHNORT_1,10697,Leimbacher_Konrad___,,Hottingen,23,5,1881,8,6,1884
10698_WOHNORT_1,10698,Brupbacher-Nägeli_Heinrich_1824__,,Hottingen,23,5,1881,26,5,1890
10721_WOHNORT_1,10721,Bühler_Jakob_1848__,,Zürich-Aussersihl,15,5,1893,3,5,1896
10722_WOHNORT_1,10722,Schwarber_Jakob_1852__,,Zürich-Aussersihl,15,5,1893,26,1,1900
10789_WOHNORT_1,10789,Schlatter_Johann_1851__,,Aussersihl,27,5,1890,14,5,1893
10797_WOHNORT_1,10797,Stähli_Eduard_1843__,,Wiedikon,23,5,1887,7,5,1899
10798_WOHNORT_2,10798,Müller_Johann_Heinrich_1848__,,Zürich 3,25,5,1908,28,5,1911
10798_WOHNORT_1,10798,Müller_Johann_Heinrich_1848__,,Aussersihl,23,5,1887,19,5,1902
10800_WOHNORT_1,10800,Frey_Albert_1837__,,Aussersihl,23,5,1887,3,5,1896
10803_WOHNORT_1,10803,Meyer-Sallenbach_Rudolf_1846__,,Wiedikon,23,5,1887,7,5,1899
10804_WOHNORT_3,10804,Curti_Theodor_1848_12_24,,Thun,14,12,1914,14,12,1914
10804_WOHNORT_2,10804,Curti_Theodor_1848_12_24,,Riesbach,27,5,1890,16,4,1894
10804_WOHNORT_1,10804,Curti_Theodor_1848_12_24,,Rapperswil,24,12,1848,24,12,1848
10805_WOHNORT_1,10805,Baumann-Hess_Hermann_1853__,,Aussersihl,27,5,1890,14,5,1893
10806_WOHNORT_1,10806,Krebs_Werner_1854__,,Enge,27,5,1890,14,5,1893
10807_WOHNORT_1,10807,Stutz_Eduard_1842__,,Aussersihl,27,5,1890,7,5,1899
10827_WOHNORT_1,10827,Usteri-Pestalozzi_Eduard_1851__,,Zürich 1,27,5,1890,22,7,1917
10828_WOHNORT_1,10828,Bollinger_Rudolf_1856__,8001 (Zürich) ,Zürich,15,5,1893,22,10,1894
10828_WOHNORT_2,10828,Bollinger_Rudolf_1856__,8001,Zürich,1,1,1904,1,1,1904
10832_WOHNORT_1,10832,Fischer_Heinrich_1852__,,Dietikon,9,3,1891,24,5,1914
10835_WOHNORT_1,10835,Trachsler_Adolf_1847__,,Oerlikon,14,6,1875,14,5,1893
10837_WOHNORT_1,10837,Müller_Gustav_1837__,,Oberstrass,9,6,1884,20,5,1892
10839_WOHNORT_1,10839,Schäppi_Adolf_1836__,,Schwamendingen,27,5,1890,18,8,1890
10843_WOHNORT_1,10843,Spillmann_Heinrich_1842__,,Unterstrass,27,5,1890,14,5,1893
10855_WOHNORT_1,10855,Schulthess_Adolf_1845__,,Riesbach,9,6,1884,14,5,1893
10857_WOHNORT_1,10857,Stadler_Salomon_1842__,,Hottingen,27,5,1890,14,5,1893
10858_WOHNORT_1,10858,Schleuss_Johann_Ulrich_1830__,,Fluntern,27,5,1890,14,5,1893
10864_WOHNORT_1,10864,Vollenweider_Robert_1844__,,Illnau,27,5,1890,9,2,1907
10872_WOHNORT_1,10872,Gut_Eduard_1849__,,Obfelden,27,5,1890,3,5,1896
10883_WOHNORT_1,10883,Deutsch_Hermann___,,Richterswil,27,4,1891,14,5,1893
10889_WOHNORT_1,10889,Notz_Daniel_1840__,,Schleinikon,27,5,1890,7,5,1899
10896_WOHNORT_1,10896,Wehrli_Johann_Heinrich_1845__,,Nürensdorf,27,5,1890,12,12,1910
10897_WOHNORT_1,10897,Eberhard_Gottlieb_1841__,,Kloten,11,1,1892,5,1,1899
10898_WOHNORT_1,10898,Morf_Hans_Heinrich_1839__,,Opfikon,15,8,1892,28,5,1905
10918_WOHNORT_1,10918,Meier_Daniel_1833__,,Wädenswil,27,5,1890,19,5,1902
10930_WOHNORT_1,10930,Vollenweider_Johann_1834__,,Kilchberg,27,5,1890,14,5,1893
10931_WOHNORT_1,10931,Strehler_Johannes___,,Adliswil,27,5,1890,14,5,1893
10951_WOHNORT_1,10951,Hofstetter_Johann_Rudolf_1855__,,Rüti,27,5,1890,24,5,1914
10980_WOHNORT_1,10980,Meier_Johann_Jakob___,,Dielsdorf,12,6,1878,22,5,1881
10988_WOHNORT_1,10988,Schlatter_Kaspar_1822__,,Oberglatt,14,6,1869,26,5,1890
10994_WOHNORT_1,10994,Bräm_Johannes___,,Buchs (ZH),14,6,1869,26,5,1890
11002_WOHNORT_1,11002,Rüedi_Hans_Jakob_1842_04_09,,Regensberg,14,6,1875,14,5,1893
11007_WOHNORT_1,11007,Weiss_Johann_Jakob___,,Niederweningen,17,6,1872,13,6,1875
11013_WOHNORT_2,11013,Reichling_Heinrich_1826_10_21,,Stadel,14,6,1875,,,1877
11013_WOHNORT_1,11013,Reichling_Heinrich_1826_10_21,,Dielsdorf,,,1877,19,5,1902
11019_WOHNORT_1,11019,Griesser_Johannes_1829__,,Weiach,12,6,1878,24,11,1902
11020_WOHNORT_1,11020,Kindlimann_Jakob___,,Stadel,14,6,1875,11,6,1878
11022_WOHNORT_1,11022,Schütz_Heinrich___,,Bachs,16,6,1872,11,6,1878
11027_WOHNORT_1,11027,Schmid_Johann___,,Rieden (Wallisellen),23,5,1887,26,5,1890
11035_WOHNORT_1,11035,Huy_Kaspar_1819__,,Dietikon,12,6,1878,22,5,1887
11046_WOHNORT_1,11046,Huy_Diethelm___,,Dietikon,14,6,1869,16,6,1872
11067_WOHNORT_1,11067,Pfister_Johann_Heinrich_1841__,,Rorbas,23,5,1887,17,10,1898
11068_WOHNORT_1,11068,Gut-Heusser_Ferdinand_1848__,,Embrach,9,6,1884,26,5,1890
11073_WOHNORT_1,11073,Bänninger_Konrad_1846__,,Embrach,23,5,1887,7,5,1899
11073_WOHNORT_2,11073,Bänninger_Konrad_1846__,,Unterembrach,8,5,1899,28,5,1905
11074_WOHNORT_1,11074,Bänninger-Ganz_Jakob_1843__,,Bülach,27,5,1890,14,5,1893
11079_WOHNORT_1,11079,Weidmann_Johann_Ulrich___,,Embrach,14,6,1869,22,5,1881
11101_WOHNORT_1,11101,Maag_Heinrich___,,Bachenbülach,14,6,1875,11,6,1878
11106_WOHNORT_1,11106,Schurter_Heinrich___,,Bülach,17,6,1872,13,6,1875
11111_WOHNORT_1,11111,Oertli_Johann_Jakob___,,Höri,14,6,1869,8,6,1884
11112_WOHNORT_1,11112,Keller_Johann___,,Glattfelden,14,6,1869,16,6,1872
11122_WOHNORT_1,11122,Graf_Heinrich_1838__,,Wil,12,10,1885,3,5,1896
11133_WOHNORT_1,11133,Frei_Julius___,,Eglisau,17,6,1872,31,5,1882
11137_WOHNORT_1,11137,Spühler_Daniel___,,Wasterkingen,14,6,1869,16,6,1872
11140_WOHNORT_1,11140,Frei_Rudolf___,,Regensdorf,16,6,1869,14,6,1872
11145_WOHNORT_1,11145,Heller_Heinrich_1834__,,Wil (ZH),24,3,1873,18,8,1885
11148_WOHNORT_1,11148,Tobler_Robert_1849__,,Flaach,23,5,1881,22,11,1898
11155_WOHNORT_1,11155,Gisler_Konrad___,,Flaach,14,6,1869,16,6,1872
11157_WOHNORT_1,11157,Gisler_Hermann___,,Flaach,12,6,1878,22,5,1881
11197_WOHNORT_1,11197,Stahel_Arnold_1864__,,Zell,15,5,1893,7,5,1899
11201_WOHNORT_1,11201,Weber_Alfred_1847__,,Russikon,18,8,1890,28,5,1911
11212_WOHNORT_1,11212,Farner_Georg___,,Unterstammheim,14,6,1869,19,12,1871
11215_WOHNORT_1,11215,Frei_Jakob___,,Unterstammheim,17,6,1872,18,11,1878
11224_WOHNORT_1,11224,Schneller_Ludwig_1879_02_17,,Zürich,23,7,1917,6,7,1931
11230_WOHNORT_2,11230,Sigrist_Johannes_1816_03_21,,Flurlingen,27,8,1885,27,8,1885
11230_WOHNORT_1,11230,Sigrist_Johannes_1816_03_21,,Flurlingen,14,6,1869,13,6,1875
11246_WOHNORT_1,11246,Sigg_Jakob___,,Rudolfingen (Trüllikon),14,6,1869,13,6,1875
11250_WOHNORT_1,11250,Ritter_Heinrich_1829__,,Marthalen,14,1,1883,3,5,1896
11254_WOHNORT_1,11254,Frauenfelder_Albert_1840__,,Henggart,23,5,1887,21,11,1900
11255_WOHNORT_1,11255,Boller_Alfred_1841__,,Grossandelfingen (Andelfingen),23,5,1887,1,9,1892
11257_WOHNORT_1,11257,Sigg_Johann_Ulrich_1818__,,Ossingen,14,5,1869,22,5,1887
11280_WOHNORT_1,11280,Peter-Keller_Eduard_1840__,,Dägerlen,18,8,1884,22,7,1917
11280_WOHNORT_2,11280,Peter-Keller_Eduard_1840__,,Winterthur,23,7,1917,18,5,1920
11282_WOHNORT_1,11282,Steiner_Kaspar___,,Neftenbach,14,6,1875,22,5,1887
11286_WOHNORT_1,11286,Ehrensperger_Johannes___,,Rutschwil-Dägerlen,14,6,1869,13,6,1875
