ID_PARTEI_NEW,ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,PARTEIBEZEICHNUNG,FRAKTION,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
9067_EINSITZ_2_PARTEI_1,9067_EINSITZ_2,9067,Wenger_Fritz_1877__,,,,,,,,
9073_EINSITZ_1_PARTEI_1,9073_EINSITZ_1,9073,Grether_Albert_1849__,,,,,,,,
9073_EINSITZ_2_PARTEI_1,9073_EINSITZ_2,9073,Grether_Albert_1849__,,,,,,,,
9077_EINSITZ_1_PARTEI_1,9077_EINSITZ_1,9077,Schneider_Albert_1863__,,,,,,,,
9077_EINSITZ_2_PARTEI_1,9077_EINSITZ_2,9077,Schneider_Albert_1863__,,,,,,,,
9080_EINSITZ_2_PARTEI_1,9080_EINSITZ_2,9080,Wullschleger_Otto_1863__,,,,,,,,
9080_EINSITZ_1_PARTEI_1,9080_EINSITZ_1,9080,Wullschleger_Otto_1863__,,,,,,,,
9097_EINSITZ_1_PARTEI_1,9097_EINSITZ_1,9097,Haupt_Albert_1862__,,,,,,,,
9101_EINSITZ_1_PARTEI_1,9101_EINSITZ_1,9101,Sieber_Albert_1867__,,,,,,,,
9122_EINSITZ_1_PARTEI_1,9122_EINSITZ_1,9122,Grossmann_Heinrich_1866__,,,,,,,,
9129_EINSITZ_3_PARTEI_1,9129_EINSITZ_3,9129,Bürgi_Caspar_1858__,,,,,,,,
9129_EINSITZ_1_PARTEI_1,9129_EINSITZ_1,9129,Bürgi_Caspar_1858__,Sozialdemokratische Liste,,23,7,1917,13,3,1927
9129_EINSITZ_2_PARTEI_1,9129_EINSITZ_2,9129,Bürgi_Caspar_1858__,,,,,,,,
9142_EINSITZ_2_PARTEI_1,9142_EINSITZ_2,9142,Keller_Albert_1865__,Demokratische Liste,,10,6,1918,18,5,1920
9142_EINSITZ_3_PARTEI_1,9142_EINSITZ_3,9142,Keller_Albert_1865__,,,,,,,,
9142_EINSITZ_1_PARTEI_1,9142_EINSITZ_1,9142,Keller_Albert_1865__,Demokratische Liste,,14,5,1923,16,5,1926
9148_EINSITZ_1_PARTEI_1,9148_EINSITZ_1,9148,Müller_Hans_1872__,,,,,,,,
9148_EINSITZ_2_PARTEI_1,9148_EINSITZ_2,9148,Müller_Hans_1872__,Freisinnige Liste,,23,7,1917,13,5,1923
9163_EINSITZ_2_PARTEI_1,9163_EINSITZ_2,9163,Huber_Heinrich_1869__,,,,,,,,
9163_EINSITZ_3_PARTEI_1,9163_EINSITZ_3,9163,Huber_Heinrich_1869__,,,,,,,,
9163_EINSITZ_1_PARTEI_1,9163_EINSITZ_1,9163,Huber_Heinrich_1869__,Bäuerlich-freisinnige Liste,,23,7,1917,18,5,1920
9171_EINSITZ_2_PARTEI_1,9171_EINSITZ_2,9171,Frei_Julius_1863__,,,,,,,,
9171_EINSITZ_1_PARTEI_1,9171_EINSITZ_1,9171,Frei_Julius_1863__,,,,,,,,
9172_EINSITZ_1_PARTEI_1,9172_EINSITZ_1,9172,Glättli_Johann_1861__,Bürgerliche Liste,,17,5,1926,12,5,1929
9172_EINSITZ_1_PARTEI_4,9172_EINSITZ_1,9172,Glättli_Johann_1861__,Bäuerlich-demokratisch-freisinnige Liste,,14,5,1923,16,5,1926
9172_EINSITZ_2_PARTEI_1,9172_EINSITZ_2,9172,Glättli_Johann_1861__,,,,,,,,
9172_EINSITZ_1_PARTEI_2,9172_EINSITZ_1,9172,Glättli_Johann_1861__,B,,13,5,1929,7,7,1930
9172_EINSITZ_1_PARTEI_3,9172_EINSITZ_1,9172,Glättli_Johann_1861__,Bäuerlich-freisinnige Liste,,23,7,1917,13,5,1923
9175_EINSITZ_1_PARTEI_1,9175_EINSITZ_1,9175,Schmid_Heinrich_1852__,,,,,,,,
9176_EINSITZ_1_PARTEI_1,9176_EINSITZ_1,9176,Iselin_Adolf_1851__,,,,,,,,
9179_EINSITZ_2_PARTEI_1,9179_EINSITZ_2,9179,Gattiker_Hans_1872__,,,,,,,,
9179_EINSITZ_3_PARTEI_1,9179_EINSITZ_3,9179,Gattiker_Hans_1872__,,,,,,,,
9179_EINSITZ_1_PARTEI_1,9179_EINSITZ_1,9179,Gattiker_Hans_1872__,Freisinnige Liste,,23,7,1917,18,5,1920
9180_EINSITZ_1_PARTEI_1,9180_EINSITZ_1,9180,Hitz_Jakob_1867__,,,,,,,,
9187_EINSITZ_1_PARTEI_1,9187_EINSITZ_1,9187,Rusterholz_Heinrich_1851__,,,,,,,,
9191_EINSITZ_1_PARTEI_1,9191_EINSITZ_1,9191,Weber_Franz_1867__,,,,,,,,
9192_EINSITZ_3_PARTEI_1,9192_EINSITZ_3,9192,Herdener-Schärer_Julius_1857__,,,,,,,,
9192_EINSITZ_1_PARTEI_1,9192_EINSITZ_1,9192,Herdener-Schärer_Julius_1857__,Demokratische Liste,,23,7,1917,2,2,1920
9192_EINSITZ_2_PARTEI_1,9192_EINSITZ_2,9192,Herdener-Schärer_Julius_1857__,,,,,,,,
9193_EINSITZ_3_PARTEI_1,9193_EINSITZ_3,9193,Isler_Heinrich_1855__,,,,,,,,
9193_EINSITZ_1_PARTEI_1,9193_EINSITZ_1,9193,Isler_Heinrich_1855__,Bäuerliche Liste,,23,7,1917,18,5,1920
9193_EINSITZ_2_PARTEI_1,9193_EINSITZ_2,9193,Isler_Heinrich_1855__,,,,,,,,
9194_EINSITZ_1_PARTEI_1,9194_EINSITZ_1,9194,Pfenninger_Hermann_1876__,,,,,,,,
9195_EINSITZ_2_PARTEI_1,9195_EINSITZ_2,9195,Baumann-Isler_Jakob_1852__,,,,,,,,
9195_EINSITZ_1_PARTEI_1,9195_EINSITZ_1,9195,Baumann-Isler_Jakob_1852__,Demokratische Liste,,23,7,1917,13,5,1923
9200_EINSITZ_1_PARTEI_1,9200_EINSITZ_1,9200,Staub_Arnold_1858__,,,,,,,,
9203_EINSITZ_1_PARTEI_1,9203_EINSITZ_1,9203,Schärer_Heinrich_1859__,,,,,,,,
9206_EINSITZ_1_PARTEI_1,9206_EINSITZ_1,9206,Huber_Albert_1868__,,,,,,,,
9206_EINSITZ_2_PARTEI_1,9206_EINSITZ_2,9206,Huber_Albert_1868__,,,,,,,,
9220_EINSITZ_1_PARTEI_1,9220_EINSITZ_1,9220,Siegfried_Gustav_1837__,,,,,,,,
9229_EINSITZ_1_PARTEI_1,9229_EINSITZ_1,9229,Itschner_Ernst_1863__,,,,,,,,
9230_EINSITZ_1_PARTEI_1,9230_EINSITZ_1,9230,Zehnder_Adolf_1865__,,,,,,,,
9233_EINSITZ_1_PARTEI_1,9233_EINSITZ_1,9233,Gysler-Esslinger_Ulrich_1858__,Demokratische Liste,,23,7,1917,18,5,1920
9233_EINSITZ_1_PARTEI_5,9233_EINSITZ_1,9233,Gysler-Esslinger_Ulrich_1858__,D,,13,5,1929,8,5,1932
9233_EINSITZ_1_PARTEI_4,9233_EINSITZ_1,9233,Gysler-Esslinger_Ulrich_1858__,Bürgerliche Liste,,17,5,1926,12,5,1929
9233_EINSITZ_1_PARTEI_2,9233_EINSITZ_1,9233,Gysler-Esslinger_Ulrich_1858__,Demokratisch-gewerblich-christlich-soziale Liste,,19,5,1920,13,5,1923
9233_EINSITZ_1_PARTEI_3,9233_EINSITZ_1,9233,Gysler-Esslinger_Ulrich_1858__,Bäuerlich-demokratisch-freisinnige Liste,,14,5,1923,16,5,1926
9246_EINSITZ_1_PARTEI_2,9246_EINSITZ_1,9246,Caderas_Johannes_1863__,S,,13,5,1929,28,4,1935
9246_EINSITZ_1_PARTEI_1,9246_EINSITZ_1,9246,Caderas_Johannes_1863__,Sozialdemokratische Liste,,23,7,1917,12,5,1929
9246_EINSITZ_2_PARTEI_1,9246_EINSITZ_2,9246,Caderas_Johannes_1863__,,,,,,,,
9249_EINSITZ_2_PARTEI_1,9249_EINSITZ_2,9249,Schafroth_Ernst_1874__,,,,,,,,
9249_EINSITZ_1_PARTEI_1,9249_EINSITZ_1,9249,Schafroth_Ernst_1874__,,,,,,,,
9251_EINSITZ_1_PARTEI_1,9251_EINSITZ_1,9251,Oetiker_Albert_1873__,,,,,,,,
9251_EINSITZ_3_PARTEI_1,9251_EINSITZ_3,9251,Oetiker_Albert_1873__,Grütlianer-Liste,,26,1,1925,18,12,1925
9251_EINSITZ_2_PARTEI_1,9251_EINSITZ_2,9251,Oetiker_Albert_1873__,Grütlianer-Liste,,18,7,1921,13,5,1923
9251_EINSITZ_4_PARTEI_1,9251_EINSITZ_4,9251,Oetiker_Albert_1873__,,,,,,,,
9256_EINSITZ_2_PARTEI_1,9256_EINSITZ_2,9256,Hafner_Fritz_1860__,,,,,,,,
9256_EINSITZ_1_PARTEI_1,9256_EINSITZ_1,9256,Hafner_Fritz_1860__,,,,,,,,
9258_EINSITZ_1_PARTEI_1,9258_EINSITZ_1,9258,Meier_Heinrich_1867__,,,,,,,,
9259_EINSITZ_2_PARTEI_1,9259_EINSITZ_2,9259,Wegmann_Emil_1856__,Bürgerliche Liste,,23,7,1917,18,5,1920
9259_EINSITZ_1_PARTEI_1,9259_EINSITZ_1,9259,Wegmann_Emil_1856__,,,,,,,,
9264_EINSITZ_1_PARTEI_1,9264_EINSITZ_1,9264,Kruck_Gustav_1875_01_01,,,,,,,,
9264_EINSITZ_2_PARTEI_1,9264_EINSITZ_2,9264,Kruck_Gustav_1875_01_01,Freisinnige Liste,FDP,23,7,1917,12,5,1929
9266_EINSITZ_1_PARTEI_2,9266_EINSITZ_1,9266,Kern_Hans_1876__,F,,13,5,1929,17,4,1936
9266_EINSITZ_1_PARTEI_1,9266_EINSITZ_1,9266,Kern_Hans_1876__,Freisinnige Liste,,4,11,1918,12,5,1929
9266_EINSITZ_2_PARTEI_1,9266_EINSITZ_2,9266,Kern_Hans_1876__,,,,,,,,
9274_EINSITZ_1_PARTEI_1,9274_EINSITZ_1,9274,Lang_Viktor_1885__,,,,,,,,
9274_EINSITZ_2_PARTEI_1,9274_EINSITZ_2,9274,Lang_Viktor_1885__,Sozialdemokratische Liste,,23,7,1917,21,5,1918
9275_EINSITZ_2_PARTEI_1,9275_EINSITZ_2,9275,Meier_Karl___,,,,,,,,
9275_EINSITZ_1_PARTEI_1,9275_EINSITZ_1,9275,Meier_Karl___,Sozialdemokratische Liste,,10,6,1918,18,5,1920
9289_EINSITZ_1_PARTEI_1,9289_EINSITZ_1,9289,Hürlimann_Jakob_1852__,,,,,,,,
9290_EINSITZ_2_PARTEI_1,9290_EINSITZ_2,9290,Fierz_Gottfried_1853__,,,,,,,,
9290_EINSITZ_1_PARTEI_1,9290_EINSITZ_1,9290,Fierz_Gottfried_1853__,Freisinnig-bäuerliche Liste,,12,11,1917,18,5,1920
9290_EINSITZ_3_PARTEI_1,9290_EINSITZ_3,9290,Fierz_Gottfried_1853__,,,,,,,,
9294_EINSITZ_1_PARTEI_1,9294_EINSITZ_1,9294,Wettstein-Bosshard_Albert_1856__,,,,,,,,
9302_EINSITZ_3_PARTEI_1,9302_EINSITZ_3,9302,Pfister_Rudolf_1872__,,,,,,,,
9302_EINSITZ_2_PARTEI_1,9302_EINSITZ_2,9302,Pfister_Rudolf_1872__,,,,,,,,
9302_EINSITZ_1_PARTEI_1,9302_EINSITZ_1,9302,Pfister_Rudolf_1872__,Bäuerlich-freisinnige Liste,,23,7,1917,18,5,1920
9306_EINSITZ_1_PARTEI_1,9306_EINSITZ_1,9306,Weinmann_Johannes_1848__,,,,,,,,
9308_EINSITZ_1_PARTEI_1,9308_EINSITZ_1,9308,Egli-Hitz_Jakob_1853__,,,,,,,,
9320_EINSITZ_2_PARTEI_1,9320_EINSITZ_2,9320,Müller_Wilhelm_1860__,,,,,,,,
9320_EINSITZ_1_PARTEI_1,9320_EINSITZ_1,9320,Müller_Wilhelm_1860__,Demokratische Liste,,23,7,1917,18,5,1920
9320_EINSITZ_3_PARTEI_1,9320_EINSITZ_3,9320,Müller_Wilhelm_1860__,,,,,,,,
9322_EINSITZ_2_PARTEI_1,9322_EINSITZ_2,9322,Schärer-Nussbaumer_Jakob_1872__,,,,,,,,
9322_EINSITZ_1_PARTEI_1,9322_EINSITZ_1,9322,Schärer-Nussbaumer_Jakob_1872__,Bäuerlich-freisinnige Liste,,23,7,1917,18,5,1920
9322_EINSITZ_1_PARTEI_2,9322_EINSITZ_1,9322,Schärer-Nussbaumer_Jakob_1872__,Freisinnige und gewerbliche Liste,,19,5,1920,26,2,1921
9323_EINSITZ_2_PARTEI_1,9323_EINSITZ_2,9323,Elliker_Gottfried_1870__,,,,,,,,
9323_EINSITZ_3_PARTEI_1,9323_EINSITZ_3,9323,Elliker_Gottfried_1870__,Bäuerlich-freisinnige Liste,,23,7,1917,18,5,1920
9323_EINSITZ_1_PARTEI_1,9323_EINSITZ_1,9323,Elliker_Gottfried_1870__,,,,,,,,
9328_EINSITZ_1_PARTEI_1,9328_EINSITZ_1,9328,Strickler_Gustav_1859__,,,,,,,,
9328_EINSITZ_2_PARTEI_1,9328_EINSITZ_2,9328,Strickler_Gustav_1859__,,,,,,,,
9336_EINSITZ_1_PARTEI_1,9336_EINSITZ_1,9336,Kunz-Ryf_Hans_1867__,Freisinnige Liste,,23,7,1917,18,5,1920
9336_EINSITZ_3_PARTEI_1,9336_EINSITZ_3,9336,Kunz-Ryf_Hans_1867__,,,,,,,,
9336_EINSITZ_2_PARTEI_1,9336_EINSITZ_2,9336,Kunz-Ryf_Hans_1867__,Freisinnige Liste,,18,12,1922,3,12,1925
9339_EINSITZ_1_PARTEI_1,9339_EINSITZ_1,9339,Hess_Hermann_1864__,,,,,,,,
9340_EINSITZ_1_PARTEI_1,9340_EINSITZ_1,9340,Schaufelberger_Heinrich_1867__,,,,,,,,
9342_EINSITZ_1_PARTEI_1,9342_EINSITZ_1,9342,Brändlin_August_1863__,,,,,,,,
9346_EINSITZ_1_PARTEI_1,9346_EINSITZ_1,9346,Graf_Johannes_1839__,,,,,,,,
9346_EINSITZ_2_PARTEI_1,9346_EINSITZ_2,9346,Graf_Johannes_1839__,,,,,,,,
9369_EINSITZ_2_PARTEI_1,9369_EINSITZ_2,9369,Honegger_Adolf_1849__,,,,,,,,
9369_EINSITZ_1_PARTEI_1,9369_EINSITZ_1,9369,Honegger_Adolf_1849__,,,,,,,,
9370_EINSITZ_1_PARTEI_1,9370_EINSITZ_1,9370,Weber_Albert_1863__,,,,,,,,
9371_EINSITZ_2_PARTEI_1,9371_EINSITZ_2,9371,Müdespacher_Emil_1857__,,,,,,,,
9371_EINSITZ_1_PARTEI_1,9371_EINSITZ_1,9371,Müdespacher_Emil_1857__,Bauernliste,,23,7,1917,13,5,1923
9378_EINSITZ_1_PARTEI_1,9378_EINSITZ_1,9378,Kunz_Jakob___,,,,,,,,
9383_EINSITZ_1_PARTEI_1,9383_EINSITZ_1,9383,Weilenmann_Eugen_1848__,,,,,,,,
9398_EINSITZ_1_PARTEI_1,9398_EINSITZ_1,9398,Stutz_Rudolf_Eduard_1868__,,,,,,,,
9506_EINSITZ_1_PARTEI_1,9506_EINSITZ_1,9506,Bosshart_Eduard_1859__,,,,,,,,
9506_EINSITZ_3_PARTEI_1,9506_EINSITZ_3,9506,Bosshart_Eduard_1859__,Demokratische Liste,,23,7,1917,11,12,1921
9506_EINSITZ_2_PARTEI_1,9506_EINSITZ_2,9506,Bosshart_Eduard_1859__,,,,,,,,
9532_EINSITZ_2_PARTEI_1,9532_EINSITZ_2,9532,Spahn_Emil_1850__,,,,,,,,
9532_EINSITZ_1_PARTEI_1,9532_EINSITZ_1,9532,Spahn_Emil_1850__,Vereinigte bürgerliche Liste,,19,1,1920,18,5,1920
9532_EINSITZ_3_PARTEI_1,9532_EINSITZ_3,9532,Spahn_Emil_1850__,,,,,,,,
9536_EINSITZ_1_PARTEI_1,9536_EINSITZ_1,9536,Gisler_Arnold_1855__,,,,,,,,
9538_EINSITZ_1_PARTEI_1,9538_EINSITZ_1,9538,Baur_Jakob_1860__,,,,,,,,
9538_EINSITZ_2_PARTEI_1,9538_EINSITZ_2,9538,Baur_Jakob_1860__,,,,,,,,
9538_EINSITZ_3_PARTEI_1,9538_EINSITZ_3,9538,Baur_Jakob_1860__,Vereinigte bürgerliche Liste,,23,7,1917,18,5,1920
9542_EINSITZ_1_PARTEI_1,9542_EINSITZ_1,9542,Rutschmann_Johann_1853__,,,,,,,,
9543_EINSITZ_1_PARTEI_1,9543_EINSITZ_1,9543,Graf_Johann_Jakob_1854__,,,,,,,,
9545_EINSITZ_3_PARTEI_1,9545_EINSITZ_3,9545,Neukom_Albert_1867__,,,,,,,,
9545_EINSITZ_1_PARTEI_2,9545_EINSITZ_1,9545,Neukom_Albert_1867__,Bäuerliche und evangelische Liste,,19,5,1920,13,5,1923
9545_EINSITZ_2_PARTEI_1,9545_EINSITZ_2,9545,Neukom_Albert_1867__,Bäuerliche Liste,,14,5,1923,16,5,1926
9545_EINSITZ_2_PARTEI_2,9545_EINSITZ_2,9545,Neukom_Albert_1867__,Bauern- und evangelische Liste,,17,5,1926,11,1,1929
9545_EINSITZ_1_PARTEI_1,9545_EINSITZ_1,9545,Neukom_Albert_1867__,Bauernliste,,23,7,1917,18,5,1920
9551_EINSITZ_1_PARTEI_1,9551_EINSITZ_1,9551,Surber_Heinrich_1846__,,,,,,,,
9558_EINSITZ_1_PARTEI_1,9558_EINSITZ_1,9558,Ganz_Konrad_1862__,,,,,,,,
9562_EINSITZ_1_PARTEI_1,9562_EINSITZ_1,9562,Benz_Alfred_1867__,,,,,,,,
9574_EINSITZ_1_PARTEI_1,9574_EINSITZ_1,9574,Kunz_Heinrich_1842__,,,,,,,,
9575_EINSITZ_1_PARTEI_1,9575_EINSITZ_1,9575,Kunz_Julius_1860__,,,,,,,,
9576_EINSITZ_1_PARTEI_1,9576_EINSITZ_1,9576,Widmer_Franz_1847__,,,,,,,,
9583_EINSITZ_1_PARTEI_1,9583_EINSITZ_1,9583,Dübendorfer_Hans_1878__,Vereinigte bürgerliche Liste,,23,7,1917,18,5,1920
9583_EINSITZ_1_PARTEI_2,9583_EINSITZ_1,9583,Dübendorfer_Hans_1878__,Bäuerliche Liste,,19,5,1920,13,5,1923
9583_EINSITZ_2_PARTEI_1,9583_EINSITZ_2,9583,Dübendorfer_Hans_1878__,,,,,,,,
9583_EINSITZ_3_PARTEI_1,9583_EINSITZ_3,9583,Dübendorfer_Hans_1878__,,,,,,,,
9584_EINSITZ_1_PARTEI_1,9584_EINSITZ_1,9584,Cornaz_Jean-Luc_1959_07_01,FDP,,21,5,2007,,,
9590_EINSITZ_1_PARTEI_1,9590_EINSITZ_1,9590,Schüepp_Jacques_1858__,,,,,,,,
9597_EINSITZ_1_PARTEI_1,9597_EINSITZ_1,9597,Dändliker_Gustav_1886__,F,,13,5,1929,8,5,1932
9601_EINSITZ_1_PARTEI_1,9601_EINSITZ_1,9601,Fischer_Eduard_1859__,,,,,,,,
9606_EINSITZ_1_PARTEI_1,9606_EINSITZ_1,9606,Gross_Arnold_1859__,,,,,,,,
9612_EINSITZ_1_PARTEI_1,9612_EINSITZ_1,9612,Streuli_Gottlieb_1880__,Bauernliste,,21,5,1928,12,5,1929
9612_EINSITZ_1_PARTEI_2,9612_EINSITZ_1,9612,Streuli_Gottlieb_1880__,B,,13,5,1929,28,4,1935
9612_EINSITZ_2_PARTEI_1,9612_EINSITZ_2,9612,Streuli_Gottlieb_1880__,B,,29,4,1935,2,4,1939
9624_EINSITZ_1_PARTEI_1,9624_EINSITZ_1,9624,Sutter_Jakob_1866__,,,,,,,,
9630_EINSITZ_1_PARTEI_1,9630_EINSITZ_1,9630,Meier_Albert_1869__,,,,,,,,
9646_EINSITZ_1_PARTEI_1,9646_EINSITZ_1,9646,Hafner-Tobler_Emil_1846__,,,,,,,,
9646_EINSITZ_3_PARTEI_1,9646_EINSITZ_3,9646,Hafner-Tobler_Emil_1846__,,,,,,,,
9646_EINSITZ_2_PARTEI_1,9646_EINSITZ_2,9646,Hafner-Tobler_Emil_1846__,,,,,,,,
9675_EINSITZ_1_PARTEI_1,9675_EINSITZ_1,9675,Bruppacher_Hermann_1838__,,,,,,,,
9678_EINSITZ_1_PARTEI_1,9678_EINSITZ_1,9678,Kern_Jakob_1856__,,,,,,,,
9697_EINSITZ_2_PARTEI_1,9697_EINSITZ_2,9697,Zuppinger-Spitzer_Johann_Friedrich_1848__,,,,,,,,
9697_EINSITZ_1_PARTEI_1,9697_EINSITZ_1,9697,Zuppinger-Spitzer_Johann_Friedrich_1848__,,,,,,,,
9697_EINSITZ_3_PARTEI_1,9697_EINSITZ_3,9697,Zuppinger-Spitzer_Johann_Friedrich_1848__,Freisinnige Liste,,23,7,1917,18,5,1920
9708_EINSITZ_1_PARTEI_1,9708_EINSITZ_1,9708,Huber_Eduard_1845__,,,,,,,,
9710_EINSITZ_1_PARTEI_1,9710_EINSITZ_1,9710,Funk_Rudolf_1842__,,,,,,,,
9731_EINSITZ_1_PARTEI_1,9731_EINSITZ_1,9731,Hiestand_August_1844__,,,,,,,,
9742_EINSITZ_1_PARTEI_1,9742_EINSITZ_1,9742,Brändli_Jakob_1854__,,,,,,,,
9742_EINSITZ_2_PARTEI_1,9742_EINSITZ_2,9742,Brändli_Jakob_1854__,,,,,,,,
9760_EINSITZ_1_PARTEI_1,9760_EINSITZ_1,9760,Hotz_Johannes_1855__,,,,,,,,
9762_EINSITZ_1_PARTEI_1,9762_EINSITZ_1,9762,Huber_Karl_1848__,,,,,,,,
9771_EINSITZ_1_PARTEI_1,9771_EINSITZ_1,9771,Walder_Robert_1843__,,,,,,,,
9803_EINSITZ_1_PARTEI_1,9803_EINSITZ_1,9803,Hotz_Robert_1849__,,,,,,,,
9803_EINSITZ_2_PARTEI_1,9803_EINSITZ_2,9803,Hotz_Robert_1849__,,,,,,,,
9809_EINSITZ_1_PARTEI_1,9809_EINSITZ_1,9809,Heusser_Lukas_1842__,,,,,,,,
9825_EINSITZ_1_PARTEI_1,9825_EINSITZ_1,9825,Schaufelberger_Jakob_1860__,,,,,,,,
9826_EINSITZ_1_PARTEI_1,9826_EINSITZ_1,9826,Kunz-Brunner_Friedrich_1852__,,,,,,,,
9834_EINSITZ_1_PARTEI_1,9834_EINSITZ_1,9834,Brunner_Emanuel_1836__,,,,,,,,
9868_EINSITZ_1_PARTEI_1,9868_EINSITZ_1,9868,Bachofen-Braschler_Rudolf_1866__,,,,,,,,
9868_EINSITZ_2_PARTEI_1,9868_EINSITZ_2,9868,Bachofen-Braschler_Rudolf_1866__,Handwerk- und Gewerbeliste,,14,5,1923,16,5,1926
9870_EINSITZ_1_PARTEI_1,9870_EINSITZ_1,9870,Moos_Robert_1857__,,,,,,,,
9873_EINSITZ_1_PARTEI_1,9873_EINSITZ_1,9873,Winkler_Edwin_1860__,,,,,,,,
9873_EINSITZ_2_PARTEI_1,9873_EINSITZ_2,9873,Winkler_Edwin_1860__,,,,,,,,
9876_EINSITZ_1_PARTEI_1,9876_EINSITZ_1,9876,Greuter_Jakob_1856__,,,,,,,,
9876_EINSITZ_2_PARTEI_1,9876_EINSITZ_2,9876,Greuter_Jakob_1856__,,,,,,,,
9879_EINSITZ_1_PARTEI_1,9879_EINSITZ_1,9879,Weber_Heinrich_1849__,,,,,,,,
9905_EINSITZ_1_PARTEI_1,9905_EINSITZ_1,9905,Dändliker_Heinrich_1851__,,,,,,,,
9908_EINSITZ_1_PARTEI_1,9908_EINSITZ_1,9908,Wachter_Kaspar_1855__,,,,,,,,
9918_EINSITZ_1_PARTEI_1,9918_EINSITZ_1,9918,Müller_Jakob_1861__,,,,,,,,
9920_EINSITZ_1_PARTEI_1,9920_EINSITZ_1,9920,Kessler_Jakob_1867__,,,,,,,,
9921_EINSITZ_1_PARTEI_1,9921_EINSITZ_1,9921,Peter_Bernhard_1866__,,,,,,,,
9921_EINSITZ_2_PARTEI_1,9921_EINSITZ_2,9921,Peter_Bernhard_1866__,,,,,,,,
9921_EINSITZ_3_PARTEI_1,9921_EINSITZ_3,9921,Peter_Bernhard_1866__,Demokratisch-bäuerliche Liste,,23,7,1917,18,5,1920
9923_EINSITZ_2_PARTEI_1,9923_EINSITZ_2,9923,Jung_Ernst_1871__,,,,,,,,
9923_EINSITZ_1_PARTEI_1,9923_EINSITZ_1,9923,Jung_Ernst_1871__,,,,,,,,
9924_EINSITZ_2_PARTEI_1,9924_EINSITZ_2,9924,Spörri_Engelbert_1857__,,,,,,,,
9924_EINSITZ_1_PARTEI_1,9924_EINSITZ_1,9924,Spörri_Engelbert_1857__,,,,,,,,
9930_EINSITZ_2_PARTEI_1,9930_EINSITZ_2,9930,Schär_Rudolf_1856__,,,,,,,,
9930_EINSITZ_1_PARTEI_1,9930_EINSITZ_1,9930,Schär_Rudolf_1856__,,,,,,,,
9937_EINSITZ_3_PARTEI_1,9937_EINSITZ_3,9937,Nötzli_Emil_1869__,Sozialdemokratische Liste,,23,7,1917,13,5,1923
9937_EINSITZ_1_PARTEI_1,9937_EINSITZ_1,9937,Nötzli_Emil_1869__,,,,,,,,
9937_EINSITZ_2_PARTEI_1,9937_EINSITZ_2,9937,Nötzli_Emil_1869__,,,,,,,,
9940_EINSITZ_2_PARTEI_1,9940_EINSITZ_2,9940,Ott_Jakob_1862__,,,,,,,,
9940_EINSITZ_3_PARTEI_1,9940_EINSITZ_3,9940,Ott_Jakob_1862__,Demokratisch-bäuerliche Liste,,23,7,1917,18,5,1920
9940_EINSITZ_4_PARTEI_1,9940_EINSITZ_4,9940,Ott_Jakob_1862__,Demokratische Liste,,14,5,1923,15,1,1924
9940_EINSITZ_1_PARTEI_1,9940_EINSITZ_1,9940,Ott_Jakob_1862__,,,,,,,,
9941_EINSITZ_2_PARTEI_2,9941_EINSITZ_2,9941,Krauer_Rudolf_1851__,Bäuerliche Liste,,19,5,1920,13,5,1923
9941_EINSITZ_2_PARTEI_1,9941_EINSITZ_2,9941,Krauer_Rudolf_1851__,Demokratisch-bäuerliche Liste,,23,7,1917,18,5,1920
9941_EINSITZ_3_PARTEI_1,9941_EINSITZ_3,9941,Krauer_Rudolf_1851__,Bäuerliche Liste,,14,5,1923,16,5,1926
9941_EINSITZ_1_PARTEI_1,9941_EINSITZ_1,9941,Krauer_Rudolf_1851__,,,,,,,,
9948_EINSITZ_2_PARTEI_1,9948_EINSITZ_2,9948,Meier_Paul_1863__,Sozialdemokratische Liste,,23,7,1917,18,5,1920
9948_EINSITZ_1_PARTEI_1,9948_EINSITZ_1,9948,Meier_Paul_1863__,,,,,,,,
9950_EINSITZ_1_PARTEI_1,9950_EINSITZ_1,9950,Erb_Jakob_1858__,,,,,,,,
9950_EINSITZ_3_PARTEI_1,9950_EINSITZ_3,9950,Erb_Jakob_1858__,Sozialdemokratische Liste,,23,7,1917,13,5,1923
9950_EINSITZ_2_PARTEI_1,9950_EINSITZ_2,9950,Erb_Jakob_1858__,,,,,,,,
9950_EINSITZ_4_PARTEI_1,9950_EINSITZ_4,9950,Erb_Jakob_1858__,Sozialdemokratische Liste,,14,5,1923,12,5,1929
9950_EINSITZ_4_PARTEI_2,9950_EINSITZ_4,9950,Erb_Jakob_1858__,S,,13,5,1929,8,5,1932
9951_EINSITZ_1_PARTEI_1,9951_EINSITZ_1,9951,Peter_Paul_1876__,,,,,,,,
9953_EINSITZ_1_PARTEI_1,9953_EINSITZ_1,9953,Schuler_Wilhelm_1862__,,,,,,,,
9953_EINSITZ_2_PARTEI_1,9953_EINSITZ_2,9953,Schuler_Wilhelm_1862__,,,,,,,,
9955_EINSITZ_2_PARTEI_1,9955_EINSITZ_2,9955,Frei_Heinrich_1857__,,,,,,,,
